Leury Garcia,544725,ATL,2B/SS/ 3B/OF,Garcia,Leury,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/544725/headshot/67/current
J.D. Martinez,502110,FA,DH,J.D.,Martinez,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/502110/headshot/67/current
Alex Cobb,502171,DET,SP,Cobb,Alex,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/502171/headshot/67/current
Carlos Carrasco,471911,NYY,SP,Carrasco,Carlos,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/471911/headshot/67/current
Craig Kimbrel,518886,ATL,RP,Kimbrel,Craig,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/518886/headshot/67/current
Martin Maldonado,455117,SD,C,Maldonado,Martin,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/455117/headshot/67/current
Martin Perez,527048,CHW,SP,Pérez,Martin,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/527048/headshot/67/current
Luis Garcia,472610,LAD,RP,García,Luis,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/472610/headshot/67/current
Ryan Pressly,519151,CHC,RP,Pressly,Ryan,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/519151/headshot/67/current
Salvador Perez,521692,KC,C/1B,Perez,Salvador,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/521692/headshot/67/current
Evan Scribner,519267,TB,RP,Scribner,Evan,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/519267/headshot/67/current
Travis d’Arnaud,518595,LAA,C,d’Arnaud,Travis,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/518595/headshot/67/current
Miguel Rojas,500743,LAD,2B/SS/ 3B,Rojas,Miguel,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/500743/headshot/67/current
Hunter Strickland,519326,TEX,RP,Strickland,Hunter,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/519326/headshot/67/current
Will Smith,519293,FA,RP,Will,Smith,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/519293/headshot/67/current
Bryan Shaw,543766,SEA,RP,Shaw,Bryan,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/543766/headshot/67/current
David Robertson,502085,FA,RP,David,Robertson,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/502085/headshot/67/current
Donovan Solano,456781,SEA,1B/3B,Solano,Donovan,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/456781/headshot/67/current
Justin Verlander,434378,SF,SP,Verlander,Justin,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/434378/headshot/67/current
Wade Miley,489119,CIN,SP,Miley,Wade,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/489119/headshot/67/current
Kirby Yates,489446,LAD,RP,Yates,Kirby,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/489446/headshot/67/current
Nathan Eovaldi,543135,TEX,SP,Eovaldi,Nathan,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/543135/headshot/67/current
Casey Kelly,543391,ARI,RP,Kelly,Casey,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/543391/headshot/67/current
Paul Goldschmidt,502671,NYY,1B,Goldschmidt,Paul,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/502671/headshot/67/current
Starling Marte,516782,NYM,OF,Marte,Starling,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/516782/headshot/67/current
Patrick Corbin,571578,TEX,SP,Corbin,Patrick,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/571578/headshot/67/current
Joe Kelly,523260,FA,RP,Joe,Kelly,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/523260/headshot/67/current
Christian Vazquez,543877,MIN,C,Vázquez,Christian,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/543877/headshot/67/current
Nolan Arenado,571448,STL,3B,Arenado,Nolan,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/571448/headshot/67/current
Andrew McCutchen,457705,PIT,DH,McCutchen,Andrew,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/457705/headshot/67/current
DJ LeMahieu,518934,NYY,1B/3B,LeMahieu,DJ,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/518934/headshot/67/current
Trayce Thompson,572204,BOS,OF,Thompson,Trayce,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/572204/headshot/67/current
Christian Bethancourt,542194,TOR,C,Bethancourt,Christian,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/542194/headshot/67/current
Chris Owings,572008,LAD,2B/SS,Owings,Chris,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/572008/headshot/67/current
Tyler Matzek,554431,NYY,RP,Matzek,Tyler,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/554431/headshot/67/current
Max Stassi,545358,SF,C,Stassi,Max,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/545358/headshot/67/current
Kyle Gibson,502043,BAL,SP,Gibson,Kyle,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/502043/headshot/67/current
Mike Trout,545361,LAA,OF,Trout,Mike,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/545361/headshot/67/current
Shelby Miller,571946,ARI,RP,Miller,Shelby,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/571946/headshot/67/current
Billy Hamilton,571740,FA,OF,Billy,Hamilton,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/571740/headshot/67/current
Tucker Barnhart,571466,TEX,C,Barnhart,Tucker,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/571466/headshot/67/current
Jose Iglesias,578428,SD,2B/SS/ 3B,Iglesias,Jose,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/578428/headshot/67/current
Aroldis Chapman,547973,BOS,RP,Chapman,Aroldis,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/547973/headshot/67/current
Randal Grichuk,545341,ARI,OF,Grichuk,Randal,https://img.mlbstatic.com/mlb-photos/image/upload/w_213&comma;d_people:generic:headshot:silo:current.png&comma;q_auto:best&comma;f_auto/v1/people/545341/headshot/67/current
